,Unnamed: 0,_id,text,task_1,task_2,text_clean
2096,372,60c5d6bf5659ea5e55def334,"Day by day situation of our India getting worse, covid cases are increasing, this Union Gov. couldn't manage this crisis well so many pple died cos of great negligence, pple r very disappointed and sad India need new alternative gov.I record my protest here #ResignModi #GoOutModi",HOF,HATE,day day situation india getting worse covid cases increasing union gov couldnt manage crisis well many pple died cos great negligence pple r disappointed sad india need new alternative govi record protest resignmodi gooutmodi
2097,2896,60c5d6bf5659ea5e55df01d8,@mixtapeminimus1 Shit is sexy,NOT,NONE,shit sexy
2098,1264,60c5d6bf5659ea5e55def98f,"despicable that  @BCCI was continuing with #IPL2021 &amp; diverting govt resources when #IndiaCovidCrisis is at its peak. Hopefully some sense prevails now and this circus is canceled  Chakravarthy, Warrier test positive for Covid-19; KKR vs RCB rescheduled https://t.co/6Hta1IaSRH",NOT,NONE,despicable continuing ipl2021 amp diverting govt resources indiacovidcrisis peak hopefully sense prevails circus canceled chakravarthy warrier test positive covid19 kkr vs rcb rescheduled
2099,57,60c5d6bf5659ea5e55def1fd,"@salonayyy What a tragedy, it's beyond a nightmare. May Almighty give the bereaved family strength and courage. #DelhiNeedsOxygen #IndiaNeedsOxygen #IndiaCovidCrisis #modioxygendo #ModiMadeDisaster #ModiDisasterForIndia #BjpDestroyedIndia",NOT,NONE,tragedy beyond nightmare may almighty give bereaved family strength courage delhineedsoxygen indianeedsoxygen indiacovidcrisis modioxygendo modimadedisaster modidisasterforindia bjpdestroyedindia
2100,1949,60c5d6bf5659ea5e55df0052,"Why did he refuse when this feels so so good? Why did he deny himself and Lao Wen? His hands curl in WKXs hair as the other sucks on his dick messily. The sounds are incredibly filthy and it's so so hot. The lights are dim, but when he lifts his head to look at WKX",HOF,PRFN,refuse feels good deny lao wen hands curl wkxs hair sucks dick messily sounds incredibly filthy hot lights dim lifts head look wkx
2101,1974,60c5d6bf5659ea5e55deff08,"So I got vaccinated recently 👏🏾On day 1 I experienced a headache and a blocked nose. On Day 2 I experienced chills, nausea and dizziness.  #sisonkestudy #CovidVaccine #covid19SA #COVID19 https://t.co/Pil6uWq4GL",NOT,NONE,got vaccinated recently day 1 experienced headache blocked nose day 2 experienced chills nausea dizziness sisonkestudy covidvaccine covid19sa covid19
2102,4296,60c5d6bf5659ea5e55defd6d,If you want to get free nudes! Retweet my post and don't forgot to Follow and Add me on Snapchat for free nudes #horny #sexting #sext #horny #cum #cam #nudes #masterbation #whore #fucking #masterbait #cumwhore #pussy #sugarbaby #pussy #cockslut #squirt #trade https://t.co/vjd6AeIGhw,NOT,NONE,want get free nudes retweet post dont forgot follow add snapchat free nudes horny sexting sext horny cum cam nudes masterbation whore fucking masterbait cumwhore pussy sugarbaby pussy cockslut squirt trade
2103,318,60c5d6bf5659ea5e55def2fb,@GMB You can tell hillary is  talking bollocks because his lips are moving.,HOF,OFFN,tell hillary talking bollocks lips moving
2104,4301,60c5d6bf5659ea5e55defdd9,"@amarax10 @mikepsilva Listen fucker. I'm arguing with you because what your saying what I'm saying. YOU, the god damn tax payer is funding the FED to be the purchaser of last resort for the garbage bonds. No fucking shit CBs aren't our friends. Do you co",HOF,OFFN,listen fucker im arguing saying im saying god damn tax payer funding fed purchaser last resort garbage bonds fucking shit cbs arent friends co
2105,240,60c5d6bf5659ea5e55def229,"Ok, why the fuck do I need to get them #CovidVaccine ?  I already might of had #COVID19 once so I don't need the #vaccine .",HOF,PRFN,ok fuck need get covidvaccine already might covid19 dont need vaccine
2106,2695,60c5d6bf5659ea5e55df046b,Absolute bollocks https://t.co/U8JkIBFure,HOF,PRFN,absolute bollocks
2107,2634,60c5d6bf5659ea5e55df0360,"Can we just be jabbed already so we can get on with our lives, save our businesses and stop losing our besties to this goddamn disease?? Please Mr. President @CyrilRamaphosa cc. @Discovery_SA  #covid19SA #CovidVaccine #COVIDThirdWave #COVID19 🇿🇦",NOT,NONE,jabbed already get lives save businesses stop losing besties goddamn disease please mr president cc covid19sa covidvaccine covidthirdwave covid19
2108,235,60c5d6bf5659ea5e55def18b,@RFropert @jakesee9 @RickyGr18230573 Have you ever tried to put the stump inside a womans cunt hole?,HOF,PRFN,ever tried put stump inside womans cunt hole
2109,2237,60c5d6bf5659ea5e55deffc7,What us the point of using students as pawns to reopen when they have a couple of weeks left? Reopen officially in September and avoid another friggin outbreak I’m so over this shit,NOT,NONE,us point using students pawns reopen couple weeks left reopen officially september avoid another friggin outbreak ’ shit
2110,860,60c5d6bf5659ea5e55def66b,#ChineseVirus that has ruined the life of millions! https://t.co/gSxYsaZAxB,NOT,NONE,chinesevirus ruined life millions
2111,4761,60c5d6bf5659ea5e55def9dc,"@chigrl When my son was younger I got pretty good at the original Star Wars Battlefront but most of my true gaming skills go back to Pac Man, Donkey Kong, Centipede, Galaga, and Defender",NOT,NONE,son younger got pretty good original star wars battlefront true gaming skills go back pac man donkey kong centipede galaga defender
2112,2425,60c5d6bf5659ea5e55df00b9,"Today we'll be awarned for covid deaths in #India: 3600. India inhabitants are more than 1 billion and 390 millions. Covid deaths are so the 0,00026%. In 2019 dead children in India have been 1.035.880. Ok, let's fear the #COVID19 #IndiaCovidCrisis #IndiaNeedsOxygen",NOT,NONE,today well awarned covid deaths india 3600 india inhabitants 1 billion 390 millions covid deaths 000026 2019 dead children india 1035880 ok lets fear covid19 indiacovidcrisis indianeedsoxygen
2113,1596,60c5d6bf5659ea5e55defacb,"People of the UK . If you think it’s OK now to ignore the Covid distancing rules , prance around without a mask, let your guard down then read this 👇it’s heartbreakingly terrifying . The world is not out of this yet &amp; the Indian variant is here #WearADamnMask #IndiaCovidCrisis https://t.co/jmRWlZOWJs",NOT,NONE,people uk think ’ ok ignore covid distancing rules prance around without mask let guard read ’ heartbreakingly terrifying world yet amp indian variant wearadamnmask indiacovidcrisis
2114,2351,60c5d6bf5659ea5e55df0237,@xh0ngli youre never an asshole,HOF,PRFN,youre never asshole
2115,1941,60c5d6bf5659ea5e55deffda,"The brain of an 'ascetic' we know. These isn't just a protest against the government, it is the protest to clean the brains of these people. these are the people who get offended over every single thing &amp; cause trouble #AndhBhakt #ModiKaVaccineJumla #YogiJhootaHai #IStandWithModi https://t.co/LiBilFtzOb",HOF,HATE,brain ascetic know isnt protest government protest clean brains people people get offended every single thing amp cause trouble andhbhakt modikavaccinejumla yogijhootahai istandwithmodi
2116,3876,60c5d6bf5659ea5e55df00ea,#ResignMODI! You are murdering your people. Leave!!!,HOF,OFFN,resignmodi murdering people leave
2117,2833,60c5d6bf5659ea5e55df029c,Bengal elections are the proof of already dead conscience of our pseudo political leaders. #MamtaBanerjee #ResignPMmodi #ElectionResults2021,HOF,HATE,bengal elections proof already dead conscience pseudo political leaders mamtabanerjee resignpmmodi electionresults2021
2118,4965,60c5d6bf5659ea5e55def79f,@upbwa im grateful for c4 xingqiu but im also a greedy little bastard and i want more !! HHG i hope you can get ur baizhu and scara.. only the nicest birdseed for em,HOF,PRFN,im grateful c4 xingqiu im also greedy little bastard want hhg hope get ur baizhu scara nicest birdseed em
2119,2242,60c5d6bf5659ea5e55df0060,@OnlyAWorldAway Damn this is embarrassing,NOT,NONE,damn embarrassing
2120,2084,60c5d6bf5659ea5e55deff3c,MAMMOOOOOOOON!!!!!! FUCK OFF WILL YOU https://t.co/k09jZP0yXF,HOF,PRFN,mammoooooooon fuck
2121,811,60c5d6bf5659ea5e55def582,Wish I could get some dick in LA before I head to San Fran tonight,HOF,PRFN,wish could get dick la head san fran tonight
2122,1545,60c5d6bf5659ea5e55defbb9,@lulapany_ @yuzuchi_senpai @facts_kong If you think about it guys probably know how to suck dick the best because they know what spots feel good therefore meaning Femboys have bomb head game,HOF,PRFN,think guys probably know suck dick best know spots feel good therefore meaning femboys bomb head game
2123,209,60c5d6bf5659ea5e55def2a2,In this pandemic situation I request u guys stop doing politics!  Everyone know I'm in favour of modi but still @Gayatri_INC @atre_rohan and so many people's are following me!  And I'm also doing the same!  Plz try help everyone not create political wars on tl! #IndiaCovidCrisis,NOT,NONE,pandemic situation request u guys stop politics everyone know im favour modi still many peoples following im also plz try help everyone create political wars tl indiacovidcrisis
2124,1144,60c5d6bf5659ea5e55defa81,"@ndtv TMC goons attacked on union minister's convoy in West Midnapore, broken windows, attacked personal staff. Cutting short my trip. #BengalBurning @BJP4Bengal @BJP4India @narendramodi @JPNadda @AmitShah @DilipGhoshBJP @RahulSinhaBJP https://t.co/VHN4l69Tsz",NOT,NONE,tmc goons attacked union ministers convoy west midnapore broken windows attacked personal staff cutting short trip bengalburning
2125,4844,60c5d6bf5659ea5e55def86b,The current situation of India is the worst than ever before... #IndiaCovidCrisis #IndiaChoked #The worst in world in every sector.. The system of india become disaster,NOT,NONE,current situation india worst ever indiacovidcrisis indiachoked worst world every sector system india become disaster
2126,4945,60c5d6bf5659ea5e55def9f5,"I keep on getting stronger cause Iâ€™m too damn mean to die, cause Iâ€™m a scumbag! It donâ€™t hurt my feelings none, Iâ€™m a scumbag",HOF,PRFN,keep getting stronger cause iâ€™m damn mean die cause iâ€™m scumbag donâ€™t hurt feelings none iâ€™m scumbag
2127,4081,60c5d6bf5659ea5e55defb1d,"Sad to see what #India is going through but it truly shows one thing - their big talks are just talks, nothing else. Always accusing #Pakistan of ""begging"" the world for aid, irony! Today, India is begging the world for oxygen too! #IndiaCovidCrisis #COVIDEmergencyIndia #Covid19",HOF,HATE,sad see india going truly shows one thing big talks talks nothing else always accusing pakistan begging world aid irony today india begging world oxygen indiacovidcrisis covidemergencyindia covid19
2128,4408,60c5d6bf5659ea5e55defe68,"whenever i u guys making fun of flamboyant gay people, it always makes me want to be more flamboyant to piss u guys off (and for myself, shit seems fun) im a goddamn dudebro but i trust the rainbow gays more than the mfs who make fun of them",HOF,OFFN,whenever u guys making fun flamboyant gay people always makes want flamboyant piss u guys shit seems fun im goddamn dudebro trust rainbow gays mfs make fun
2129,2436,60c5d6bf5659ea5e55df00af,I don’t care if this upsets people but Muslims are treated vastly different than other Americans and that is just a sad fact #Equality #Truth #Muslim #America #Islamophobia,NOT,NONE,’ care upsets people muslims treated vastly different americans sad fact equality truth muslim america islamophobia
2130,2724,60c5d6bf5659ea5e55df0469,This video brought me to tears seeing the plight of the common man! #CovidIndia situation is getting worse &amp; they've not even peaked yet! Shame on the Indian govt for allowing the election rallies and festivities to be held without any regards for #SocialDistancing. #ResignModi https://t.co/meLUaLyqFP,HOF,HATE,video brought tears seeing plight common man covidindia situation getting worse amp theyve even peaked yet shame indian govt allowing election rallies festivities held without regards socialdistancing resignmodi
2131,4314,60c5d6bf5659ea5e55defe38,Swearing in ceremony upon the corpse of #BJP karyakartas . #BengalBurning https://t.co/rrxPg9odpP,NOT,NONE,swearing ceremony upon corpse bjp karyakartas bengalburning
2132,3278,60c5d6bf5659ea5e55def14b,This is blackmail. #CovidVaccine kills more than people. Moral and ethics are gone as well. Well done everybody who's buying into this shit. https://t.co/j9gNfK7IzW,HOF,PRFN,blackmail covidvaccine kills people moral ethics gone well well done everybody whos buying shit
2133,4701,60c5d6bf5659ea5e55def7d7,"@PMOIndia @narendramodi When the country is suffering from such pandemic, lack of medical requirements, vaccines and seeking help from other countries, How dare you spent all the tax payers money to build a mansion that costs over Rs.13 Crores. How could",HOF,OFFN,country suffering pandemic lack medical requirements vaccines seeking help countries dare spent tax payers money build mansion costs rs13 crores could
2134,985,60c5d6bf5659ea5e55def99f,"@dixiedamelio @kio_cyr you literally have a show where you talk about drama, you do the same thing love 😍😍",NOT,NONE,literally show talk drama thing love
2135,1999,60c5d6bf5659ea5e55deff29,"@zkeefer Please, no more Ohio State players. Gonzalez, Hooker, Campbell.",NOT,NONE,please ohio state players gonzalez hooker campbell
2136,3259,60c5d6bf5659ea5e55df0491,@BJP4India @narendramodi you guys have silenced the voice of the country. But enough is enough dont divert the issue now to #BengalViolence and make your propaganda machinery to work accordingly. We didnt want a country like this when we voted for you. #M,HOF,HATE,guys silenced voice country enough enough dont divert issue bengalviolence make propaganda machinery work accordingly didnt want country like voted
2137,5003,60c5d6bf5659ea5e55def84b,Where the fuck are those all who were crying for internal matter of india. You all little swines get out of your holes and help people. Shame shame big shame on you all. #Bollywood #COVIDEmergencyIndia #COVID19India #IndiaCovidCrisis,HOF,OFFN,fuck crying internal matter india little swines get holes help people shame shame big shame bollywood covidemergencyindia covid19india indiacovidcrisis
2138,893,60c5d6bf5659ea5e55def717,"Former Attorney General Padma Vibhushan recipient Soli Sorabjee passes away due to #ChineseVirus at the age of 91 yrs. Condolences! 🙏  RIP, Sir.",NOT,NONE,former attorney general padma vibhushan recipient soli sorabjee passes away due chinesevirus age 91 yrs condolences rip sir
2139,2115,60c5d6bf5659ea5e55df0081,@BDUTT @KanchanGupta Lol... Any government..... Radia aunty... You were a broker aka pimp for the government n received padmashri from them to lick there back. Better you keep your mouth shut radia pimp.,HOF,PRFN,lol government radia aunty broker aka pimp government n received padmashri lick back better keep mouth shut radia pimp
2140,3930,60c5d6bf5659ea5e55def965,@sfawcus @BWallArthur @acgrayling You know that from experiance then ?.. oh wait forgot ya just a wanker,HOF,PRFN,know experiance oh wait forgot ya wanker
2141,2824,60c5d6bf5659ea5e55df03ea,"BloodY hell that was not easy nut I've had a great day. Fooked now right enough. On the bus home. What a day, I'm hof cut too cos we finished the walk at 5 then had 3 hrs to kill at the pub before our bus arrived. Thats the way to do it. Pub grub too. Top day. https://t.co/D87q7BREY7",NOT,NONE,bloody hell easy nut ive great day fooked right enough bus home day im hof cut cos finished walk 5 3 hrs kill pub bus arrived thats way pub grub top day
2142,4813,60c5d6bf5659ea5e55def942,"Reminder me of ""Nero"". How apathetic a country leader can be! Why waste tax payer's money amidst this covid-crisis? https://t.co/uUufIIctlc #IndiaNeedsOxygen #IndiaCovidCrisis #IndianPolitics #ModisCrimeAgainstIndia #IndiaCovidRelief",NOT,NONE,reminder nero apathetic country leader waste tax payers money amidst covidcrisis indianeedsoxygen indiacovidcrisis indianpolitics modiscrimeagainstindia indiacovidrelief
2143,111,60c5d6bf5659ea5e55def2e1,"With a honkin' nose like that, you KNOW this motherfucker loves to smell his own farts. https://t.co/LRTegx3uPq",HOF,PRFN,honkin nose like know motherfucker loves smell farts
2144,1664,60c5d6bf5659ea5e55defdb8,@NancyMace Anarchy isn’t antifa   Also pass the pro act wanker,HOF,PRFN,anarchy ’ antifa also pass pro act wanker
2145,533,60c5d6bf5659ea5e55def3c0,Amidst this ongoing #IndiaCovidCrisis these news are disturbing. #CancelIPL to prevail sanity. Need of the hour is to focus on restoring the normalcy. https://t.co/w9dpJimK5K,NOT,NONE,amidst ongoing indiacovidcrisis news disturbing cancelipl prevail sanity need hour focus restoring normalcy
2146,3540,60c5d6bf5659ea5e55def4d0,"But instead of a mask it's a dick. You're like Bane but with a dick in his mouth. And instead of running you're head-banging like you're at a rock concert. Anyway, just food for thought.",HOF,OFFN,instead mask dick youre like bane dick mouth instead running youre headbanging like youre rock concert anyway food thought
2147,3808,60c5d6bf5659ea5e55df023d,#CovidVaccine just got this rubbish through the post box.... not anyone of those...even if I was still wouldnâ€™t take it.. itâ€™s also way less than 1 in 100 people that die... #COVIDIOTS https://t.co/LXM6s0zFPu,HOF,HATE,covidvaccine got rubbish post box anyone thoseeven still wouldnâ€™t take itâ€™s also way less 1 100 people die covidiots
2148,1814,60c5d6bf5659ea5e55defd7b,"Is this falsification of Covid-19 vaccination certificates a felony offense? If not, it should be. Do you agree? ...#VaccineForAll #VaccineRegistration #CovidVaccine https://t.co/LkMvLJziD4",NOT,NONE,falsification covid19 vaccination certificates felony offense agree vaccineforall vaccineregistration covidvaccine
2149,2689,60c5d6bf5659ea5e55df03e5,@xamat @vkhosla @CuraiHQ So many people are dying in India right now. More help is needed urgently. Fully staffed and stocked field hospitals. #IndiaCovidCrisis @vkhosala,NOT,NONE,many people dying india right help needed urgently fully staffed stocked field hospitals indiacovidcrisis
2150,1501,60c5d6bf5659ea5e55defbce,"i avoid political posts but FUCK You Mr. Modi, fuck your politics and all your inhumane tactics to let people die. https://t.co/hGagTj3IIu #IndiaCovidCrisis",HOF,OFFN,avoid political posts fuck mr modi fuck politics inhumane tactics let people die indiacovidcrisis
2151,2573,60c5d6bf5659ea5e55df0329,"Fucking hell, even twitter is taking the piss out of us now. Fuck off 🤣🤣🤣🤣🤣 #EFC https://t.co/7Px4PYSMRA",HOF,PRFN,fucking hell even twitter taking piss us fuck 🤣🤣🤣🤣🤣 efc
2152,2569,60c5d6bf5659ea5e55df04d2,@_hemanshu_ When and how long the wait will be??   Thousands of deaths in a way already.. @narendramodi is failed..miserably he is unfit in resolving this crisis.  India is a developing country but still starving to provide Oxygen for patients😷  #Modi #ResignPMmodi  #ModiFailedIndia,HOF,OFFN,long wait thousands deaths way already failedmiserably unfit resolving crisis india developing country still starving provide oxygen patients modi resignpmmodi modifailedindia
2153,2915,60c5d6bf5659ea5e55df01f5,Utterly disgusted by the PM and his racist Govt for banning Australian citizens stranded in India from returning home.  The Govt should provide rescue flights to bring them safely home and establish federal quarantine facilities for them. #auspol #COVID19Aus #IndiaCovidCrisis,HOF,HATE,utterly disgusted pm racist govt banning australian citizens stranded india returning home govt provide rescue flights bring safely home establish federal quarantine facilities auspol covid19aus indiacovidcrisis
2154,5099,60c5d6bf5659ea5e55def1d6,@vinodkapri @narendramodi Horrible scene....Will Modi G Step down for God sake.... #ResignModi,HOF,HATE,horrible scenewill modi g step god sake resignmodi
2155,1880,60c5d6bf5659ea5e55defcf5,I am baffled at the sad state of affairs in India wrt COVID. sad to see so many lives gone.. so many people gasping for breath. Please please vaccinate your loved ones. #IndiaCovidCrisis  #IndiaChoked #PrayForIndia,NOT,NONE,baffled sad state affairs india wrt covid sad see many lives gone many people gasping breath please please vaccinate loved ones indiacovidcrisis indiachoked prayforindia
2156,1552,60c5d6bf5659ea5e55defc81,Lady waiting patiently behind a female cyclist in Richmond just now... Male twat overtakes 3 cars at a completely blind area from a tree at me and friend  Ban cars through Richmond park!! @theroyalparks,HOF,PRFN,lady waiting patiently behind female cyclist richmond male twat overtakes 3 cars completely blind area tree friend ban cars richmond park
2157,734,60c5d6bf5659ea5e55def51c,@Candidate514 @PageSix this John Cena we are talking about he will try and be nice anywhere he goes it is not his fault for China and Taiwan being  shitty countries damn I swear you bloody Americans bitch about someone for not doing things you want them to do let them live their lives  damn,HOF,HATE,john cena talking try nice anywhere goes fault china taiwan shitty countries damn swear bloody americans bitch someone things want let live lives damn
2158,3994,60c5d6bf5659ea5e55def860,If youâ€™re eating a burrito you are legally not allowed to set that fucker down til youâ€™re done,HOF,PRFN,youâ€™re eating burrito legally allowed set fucker til youâ€™re done
2159,1951,60c5d6bf5659ea5e55df0085,Ur son of a bitch 🖕😇,HOF,PRFN,ur son bitch
2160,4033,60c5d6bf5659ea5e55defbc6,Why the fuck am i so nice to you lol,HOF,PRFN,fuck nice lol
2161,3695,60c5d6bf5659ea5e55defe9c,"@MrRandem Yeah but it's just... i dunno some of what he said there is stuff he said to me, and i haven't seen all the assholes. I'm sure they exist it's just... I dunno. I thought me and the others that intereacted with me were civil so maybe i might have",HOF,PRFN,yeah dunno said stuff said havent seen assholes im sure exist dunno thought others intereacted civil maybe might
2162,1983,60c5d6bf5659ea5e55deffd8,@rssurjewala @INCIndia Moral responsibility is felt by people who have moral values ! We talking about evil people here . Get them down and jail them #ResignPMmodi,HOF,HATE,moral responsibility felt people moral values talking evil people get jail resignpmmodi
2163,2911,60c5d6bf5659ea5e55df01ae,"Time to start a grassroots activist group dedicated to having Real expelled from La Liga, enjoy coaching in Tercera Grupo VII you cunt",NOT,NONE,time start grassroots activist group dedicated real expelled la liga enjoy coaching tercera grupo vii cunt
2164,2686,60c5d6bf5659ea5e55df03a1,"#Muslims, there is no #Saviour coming for you. If you don't want your #Generations to be born in #DetentionCamps, resist your own #Oppression yourself first. Stop #Toeing the line which normalizes #Islamophobia n’ #AntiMuslimHatred.👍",NOT,NONE,muslims saviour coming dont want generations born detentioncamps resist oppression first stop toeing line normalizes islamophobia n ’ antimuslimhatred
2165,4497,60c5d6bf5659ea5e55deffc9,@fadnavis_amruta @RSSorg And it's more sad when sitting chief minister of haryana disrespect to dead people and unfortunately he is Khajpai... #Resign_PM_Modi https://t.co/ypR5IDu60D,NOT,NONE,sad sitting chief minister haryana disrespect dead people unfortunately khajpai resignpmmodi
2166,4603,60c5d6bf5659ea5e55def5f2,@drharshvardhan @DRDO_India @PMOIndia @narendramodi @BJP4India @JPNadda @AmitShah @MoHFW_INDIA @AyushmanNHA @moayush @myogiadityanath You have no standing left. Please resign and let the real experts handle this #modimadedisater #Resign_PM_Modi #COVIDSeco,HOF,OFFN,standing left please resign let real experts handle modimadedisater resignpmmodi covidseco
2167,1492,60c5d6bf5659ea5e55defad0,If you think you are too fit and u worn get infected .you had got it wrong! Such a promising young blood gone too soon because of this #chinesevirus . Om Namashivaya! https://t.co/vdgNMbSKxf,NOT,NONE,think fit u worn get infected got wrong promising young blood gone soon chinesevirus om namashivaya
2168,3980,60c5d6bf5659ea5e55defa4e,I Donâ€™t Mind A Bitch Talking About Me But Donâ€™t Lie On My Name ðŸ˜’ Thats Gonna Piss Me Off,HOF,PRFN,donâ€™t mind bitch talking donâ€™t lie name ðÿ˜ ’ thats gon na piss
2169,3215,60c5d6bf5659ea5e55df0442,@OpIndia_com Pathetic leadership from our govts. Only gimmicks no ground work. Central vista banao aur yahan log oxygen ki kami se Mar rhe hai. How shameful are you mudizee? #ResignModi https://t.co/txBC9pPjFg,HOF,HATE,pathetic leadership govts gimmicks ground work central vista banao aur yahan log oxygen ki kami se mar rhe hai shameful mudizee resignmodi
2170,3185,60c5d6bf5659ea5e55df0435,#ResignModi Because you are as Cruel as This idiot #TejaswiSurya  Well said @Actor_Siddharth https://t.co/6uEnE8efsp,HOF,OFFN,resignmodi cruel idiot tejaswisurya well said
2171,3221,60c5d6bf5659ea5e55df04ee,1. Don't be a dick,HOF,PRFN,1 dont dick
2172,445,60c5d6bf5659ea5e55def4c8,@PMOIndia u and your administration has destabilised the image of our great nation 🇮🇳 internationally. Hypothetically speaking you are the worst thing this great nation received.!! So the resolution to this is #ResignPMmodi 🙏🏻,HOF,OFFN,u administration destabilised image great nation internationally hypothetically speaking worst thing great nation received resolution resignpmmodi
2173,1073,60c5d6bf5659ea5e55def805,Extremely painful to watch... May Allah have mercy on humanity. Lots of prayers for our brother and sisters in India.  #IndiaCovidCrisis  #indiacovid    https://t.co/w6xUc0y4J1,NOT,NONE,extremely painful watch may allah mercy humanity lots prayers brother sisters india indiacovidcrisis indiacovid
2174,3824,60c5d6bf5659ea5e55df00c0,"This is Crime against Humanity, Modi Ji is a failed PM of India's History. #ExitModi #ResignModi #ExitModi https://t.co/8q3TbEwgrn #ResignPMmodi",HOF,OFFN,crime humanity modi ji failed pm indias history exitmodi resignmodi exitmodi resignpmmodi
2175,1772,60c5d6bf5659ea5e55defe5a,I didn’t like that people here are dying ... Retweeting to remind that it’s #ChineseVirus https://t.co/OCEUpubBXx,NOT,NONE,’ like people dying retweeting remind ’ chinesevirus
2176,5046,60c5d6bf5659ea5e55def17c,Looking like a hooker all summer ðŸ˜&gt;&gt;&gt;&gt;&gt; https://t.co/P232Ab9UEz,NOT,NONE,looking like hooker summer ðÿ˜gtgtgtgtgt
2177,2076,60c5d6bf5659ea5e55defeb8,"United States BEEN READY for war, the fuck you thought boi??? 😂  but rs tho this whole thing about a song title lol",HOF,PRFN,united states ready war fuck thought boi rs tho whole thing song title lol
2178,4504,60c5d6bf5659ea5e55deff42,"To be Honest.. Arvind Kejriwal can run the country more efficiently. No,I'm not frm Delhi, neither a bhakt nor a congress fan. #ModiResign #ModiKaVaccineJumla",NOT,NONE,honest arvind kejriwal run country efficiently noim frm delhi neither bhakt congress fan modiresign modikavaccinejumla
2179,705,60c5d6bf5659ea5e55def5d1,"@jpd_1 @earnmorcrypto @BlockFi Oh damn I wasn’t aware of that , so there should be 10% of total portfolio in nexo tokens for 10% interest rate, not very good .",NOT,NONE,oh damn ’ aware 10 total portfolio nexo tokens 10 interest rate good
2180,696,60c5d6bf5659ea5e55def52e,@ChrisCuster13 @cozyoverIoad @RollingLoud Stfu chu nerd ass up pussy 🤓🥸,HOF,PRFN,stfu chu nerd ass pussy 🤓🥸
2181,4182,60c5d6bf5659ea5e55defb3c,Lou got drunk off his ass at the baby shower AND ruined the cake. What an asshole. https://t.co/YybLD85UxU,HOF,OFFN,lou got drunk ass baby shower ruined cake asshole
2182,447,60c5d6bf5659ea5e55def2fa,This is so ironic. You won't repeal farms laws and pull stunts like this.  Our farmers have been struggling for months now.  And you think going to Gurudwara will fix this nation?  SHAME.  #FarmersProtest  #ResignModi https://t.co/PlOENwvuc2,NOT,NONE,ironic wont repeal farms laws pull stunts like farmers struggling months think going gurudwara fix nation shame farmersprotest resignmodi
2183,2474,60c5d6bf5659ea5e55df0117,Shucking people's brains time and again! #ModiKaVaccineJumla,NOT,NONE,shucking peoples brains time modikavaccinejumla
2184,5019,60c5d6bf5659ea5e55def1c8,damson cant be nigerian....i would have told all of yall to piss off and went about my day,NOT,NONE,damson cant nigeriani would told yall piss went day
2185,2505,60c5d6bf5659ea5e55df02b2,@hazastrid i hate this whore astrid you should report her tbf,HOF,PRFN,hate whore astrid report tbf
2186,1326,60c5d6bf5659ea5e55def8be,Where is the vaccine https://t.co/QPy7h6X0bU @narendramodi  ... Not even one centre around me is vaccinating 18 to 45... Modi govt is a complete lie..  #VaccineShortage #Resign_PM_Modi #ResignModi https://t.co/pfJRsRdhFB,NOT,NONE,vaccine even one centre around vaccinating 18 45 modi govt complete lie vaccineshortage resignpmmodi resignmodi
2187,4546,60c5d6bf5659ea5e55def4f0,"@republic #ModiResign #ModiKaVaccineJumla #ModiHataoDeshBachao #ModiResignOrRepeal #FarmersVsModiVirus #FarmLaws_NextPandemic #FarmersProtest #NoFarmersNoFood #boycottGodimedia Shame on Godi media,never raise issue with jumla party. You are equall",HOF,HATE,modiresign modikavaccinejumla modihataodeshbachao modiresignorrepeal farmersvsmodivirus farmlawsnextpandemic farmersprotest nofarmersnofood boycottgodimedia shame godi medianever raise issue jumla party equall
2188,422,60c5d6bf5659ea5e55def407,"Never, ever underestimate the power of your voice. Never stop asking questions and demanding justice.  #IndiaCovidCrisis https://t.co/pgPTtLyYan",NOT,NONE,never ever underestimate power voice never stop asking questions demanding justice indiacovidcrisis
2189,4758,60c5d6bf5659ea5e55def981,"#LondonMosqueAttack: Stones and eggs hurled at Muslim worshippers. 'we're used to it, says the centre's secretary.' No. Let's not get used to it. This is not ok and should not be accepted by anyone. #Islamophobia #londonattack @MuslimCouncil @SadiqKhan https://t.co/JhCu4fcwTY",NOT,NONE,londonmosqueattack stones eggs hurled muslim worshippers used says centres secretary lets get used ok accepted anyone islamophobia londonattack
2190,1652,60c5d6bf5659ea5e55defc7b,Gotta smell good for my bitch* https://t.co/4PX7fVPXnl,HOF,PRFN,got ta smell good bitch
2191,91,60c5d6bf5659ea5e55def200,Why is PM Modi's image on vaccine certificates that State govts have paid for?   This desperate need for publicity is the reason our nation is suffering such immense pain today.  #ResignModi #ModiKaVaccineJumla https://t.co/d8QOB8jeAZ,HOF,OFFN,pm modis image vaccine certificates state govts paid desperate need publicity reason nation suffering immense pain today resignmodi modikavaccinejumla
2192,587,60c5d6bf5659ea5e55def576,"@CanYouSeeUsNow2 @STattisconie Well i've spotted another fucker , oh no theres 2 of them😲",HOF,PRFN,well ive spotted another fucker oh theres 2
